GLOBALEVENTID	EventTimeDate	MentionTimeDate	MentionType	MentionSourceName	MentionIdentifier	SentenceID	Actor1CharOffset	Actor2CharOffset	ActionCharOffset	InRawText	Confidence	MentionDocLen	MentionDocTone	MentionDocTranslationInfo	Extras
902275368	20200129093000	20200129093000	1	iol.co.za	https://www.iol.co.za/capeargus/news/mom-says-she-met-accused-a-few-times-before-khayelitsha-twins-abduction-41618222	6	980	900	907	0	20	2329	-4.53460620525059		
1059270095	20220819061500	20220819061500	1	iol.co.za	https://www.iol.co.za/capetimes/news/two-more-join-western-capes-most-wanted-man-5a0ed495-e235-4ce9-b0ef-754111e3e604	1	14	149	9	1	10	2271	-9.06515580736544		
1055929515	20220727103000	20220727103000	1	iol.co.za	https://www.iol.co.za/capetimes/news/khayelitsha-mass-murder-suspect-in-court-cops-searching-for-accomplices-c7162431-a993-48a8-a543-d9ab84766416	1	6	-1	18	0	30	1410	-10.0		
1054452004	20220717133000	20220717133000	1	iol.co.za	https://www.iol.co.za/capetimes/news/another-bloody-weekend-of-mass-shootings-b38d8b92-9f47-4182-b4de-5db5e8ab1938	2	269	-1	327	1	30	2069	-7.73638968481375		
1055368059	20220723054500	20220723134500	1	iol.co.za	https://www.iol.co.za/capetimes/news/mass-shootings-fuel-relief-and-public-protector-among-most-read-news-stories-563661c4-b269-4542-bb2a-6bb51f0afa52	5	1258	-1	1351	1	40	3441	-4.56273764258556		
1054708794	20220719091500	20220719091500	1	iol.co.za	https://www.iol.co.za/capetimes/news/more-resources-needed-to-curb-killings-in-khaye-cele-a89fd6fa-8252-46a5-971a-f1b0967d64a3	7	1305	-1	1380	0	40	2667	-6.99300699300699		
1048371047	20220608101500	20220608101500	1	iol.co.za	https://www.iol.co.za/capetimes/news/all-nonsense-cele-hits-back-at-calls-for-his-head-abdd16e2-0622-4824-bdcb-d1e300d13ce8	8	1593	-1	1606	1	60	3062	-3.91061452513967		
745631967	20180408121500	20180408121500	1	iol.co.za	https://www.iol.co.za/capeargus/news/cops-nab-suspect-with-ak-47-in-khayelitsha-14315434	6	-1	990	890	0	100	932	-7.78443113772455		
746453709	20180411064500	20180411151500	1	iol.co.za	https://www.iol.co.za/capeargus/news/reward-offered-for-conviction-of-cop-killers-14372420	12	1958	-1	1975	0	40	2111	-4.77611940298507		
748540636	20180418014500	20180418114500	1	iol.co.za	https://www.iol.co.za/capetimes/news/dont-treat-us-as-the-enemy-pleads-colleague-of-slain-cop-14505674	2	-1	404	431	1	100	1686	-3.94736842105263		
746703223	20180412000000	20180413110000	1	iol.co.za	https://www.iol.co.za/capetimes/news/cele-slams-faulty-cctv-in-site-c-after-cop-slaying-14406128	2	-1	390	417	1	100	2639	-6.03248259860789		
752559564	20180502151500	20180502151500	1	iol.co.za	https://www.iol.co.za/news/south-africa/western-cape/police-continue-search-for-alleged-cop-killers-14745654	2	188	-1	205	1	20	1137	-8.51063829787234		
746893637	20180412124500	20180412124500	1	iol.co.za	https://www.iol.co.za/capeargus/news/family-of-slain-cop-search-for-answers-14396269	14	2146	-1	2253	1	100	2279	-4.44444444444444		
746570624	20180411151500	20180411151500	1	iol.co.za	https://www.iol.co.za/capeargus/news/reward-offered-for-conviction-of-cop-killers-14372420	8	1099	-1	1155	1	60	2111	-4.77611940298507		
746454089	20180411064500	20180411151500	1	iol.co.za	https://www.iol.co.za/capeargus/news/reward-offered-for-conviction-of-cop-killers-14372420	9	1213	1240	1230	1	100	2111	-4.77611940298507		
901263819	20200124114500	20200124114500	1	iol.co.za	https://www.iol.co.za/capetimes/news/mec-fritz-wants-liquor-law-amended-after-four-die-in-shebeen-shootingg-41244160	5	1219	1373	1380	0	20	4526	-3.96530359355638		
912864185	20200317104500	20200317104500	1	iol.co.za	https://www.iol.co.za/capeargus/news/hivaids-still-a-leading-cause-of-death-in-western-cape-youth-44991593	6	2826	-1	2833	0	40	3202	-2.65151515151515		
902274930	20200129093000	20200129093000	1	iol.co.za	https://www.iol.co.za/capeargus/news/mom-says-she-met-accused-a-few-times-before-khayelitsha-twins-abduction-41618222	7	-1	1068	1033	0	40	2329	-4.53460620525059		
996042158	20210721140000	20210721140000	1	iol.co.za	https://www.iol.co.za/capeargus/news/state-security-deputy-minister-thanks-locals-for-protecting-malls-from-looting-1fb92527-ac23-4477-bf93-39e54a9e0b07	1	15	-1	71	1	100	2885	1.25		
625185500	20170207221500	20170207221500	1	iol.co.za	http://www.iol.co.za/capetimes/news/militarising-services-may-not-protect-medics-7657661	1	-1	63	74	0	20	3432	-3.51170568561873		
981028619	20210421170000	20210421170000	1	iol.co.za	https://www.iol.co.za/capeargus/news/cops-probe-cape-taxi-owner-killing-and-injured-passenger-in-khayelitsha-0e31edde-dca3-455c-af4b-38791e4c71ad	6	-1	747	903	1	60	2045	-10.5571847507332		
985902347	20210520061500	20210520061500	1	iol.co.za	https://www.iol.co.za/capetimes/news/disappointment-as-only-three-suspects-appear-in-court-over-khayelitsha-mass-murders-bb9bd2d5-ab8c-44c6-a677-1745b18afe2f	9	1578	-1	1603	0	100	3078	-9.05511811023622		
981029531	20210421170000	20210421170000	1	iol.co.za	https://www.iol.co.za/capeargus/news/cops-probe-cape-taxi-owner-killing-and-injured-passenger-in-khayelitsha-0e31edde-dca3-455c-af4b-38791e4c71ad	2	184	79	140	0	20	2045	-10.5571847507332		
980924587	20210421051500	20210421051500	1	iol.co.za	https://www.iol.co.za/capetimes/news/another-cape-town-taxi-owner-killed-woman-wounded-in-shooting-6fcc2ea0-6c1a-41eb-bfac-1569f14289ff	10	-1	1466	1522	0	40	2450	-10.7981220657277		
946751165	20200915191500	20200915191500	1	iol.co.za	https://www.iol.co.za/capeargus/news/300-taxis-block-cape-town-road-amid-ongoing-tensions-at-bellville-rank-d1a8ff3c-6a39-4ec8-9d63-c8c24baff304	1	18	-1	6	0	40	2894	-3.2258064516129		
985902372	20210520061500	20210520061500	1	iol.co.za	https://www.iol.co.za/capetimes/news/disappointment-as-only-three-suspects-appear-in-court-over-khayelitsha-mass-murders-bb9bd2d5-ab8c-44c6-a677-1745b18afe2f	5	868	-1	909	0	40	3078	-9.05511811023622		
951471303	20201013113000	20201013113000	1	iol.co.za	https://www.iol.co.za/capeargus/news/kraaifontein-family-in-pain-after-son-stabbed-to-death-allegedly-by-neighbour-0062e776-d43e-4df2-ae5e-9ed7b046d62b	1	-1	27	60	0	80	1969	-9.87654320987656		
977474101	20210331161500	20210331161500	1	iol.co.za	https://www.iol.co.za/capeargus/news/prayer-service-in-support-of-road-safety-over-easter-6058e199-694e-4b28-b892-01ef5dbd7a5e	8	2080	2117	2087	0	40	2335	2.72952853598015		
946752631	20200915191500	20200915191500	1	iol.co.za	https://www.iol.co.za/capeargus/news/300-taxis-block-cape-town-road-amid-ongoing-tensions-at-bellville-rank-d1a8ff3c-6a39-4ec8-9d63-c8c24baff304	1	12	-1	6	1	30	2894	-3.2258064516129		
927318999	20200604053000	20200604053000	1	iol.co.za	https://www.iol.co.za/capetimes/news/family-grieving-death-of-father-given-wrong-body-to-bury-48940620	1	284	59	181	0	40	2815	-5.3784860557769		
995864546	20210720130000	20210720130000	1	iol.co.za	https://www.iol.co.za/weekend-argus/news/deputy-minister-of-state-security-visits-local-malls-after-recent-looting-incidents-in-kzn-and-gauteng-6da51027-b0f1-4dff-a23f-370642d6d769	2	111	-1	129	0	20	1223	2.76497695852534		
993877538	20210707203000	20210707203000	1	iol.co.za	https://www.iol.co.za/capeargus/news/khayelitsha-family-believe-fathers-stroke-may-be-linked-to-his-covid-19-vaccination-3c632333-b685-428a-a514-f0fb5f6c2344	11	2780	-1	2820	1	60	3233	-2.97951582867784		
951473045	20201013113000	20201013113000	1	iol.co.za	https://www.iol.co.za/capeargus/news/kraaifontein-family-in-pain-after-son-stabbed-to-death-allegedly-by-neighbour-0062e776-d43e-4df2-ae5e-9ed7b046d62b	12	1819	-1	1857	1	100	1969	-9.87654320987656		
973358937	20210308093000	20210308093000	1	iol.co.za	https://www.iol.co.za/capeargus/news/golden-arrow-bus-driver-shot-through-the-mouth-in-khayelitsha-c0cabf0e-2d77-4fdb-a22d-95b92b39c5dd	13	-1	2470	2477	0	40	3221	-3.76344086021506		
688290814	20170910143000	20170910143000	1	iol.co.za	https://www.iol.co.za/capeargus/aviwe-jam-jams-boyfriend-charged-with-her-murder-11157683	17	2518	-1	2562	1	20	2803	-10.7660455486542		
983294807	20210505060000	20210505060000	1	iol.co.za	https://www.iol.co.za/capetimes/news/khayelitsha-lesbian-stabbed-to-death-in-suspected-hate-crime-b809e78c-63b9-4a95-a29f-87df03855d2b	5	492	604	552	0	40	5250	-8.7542087542088		
978590194	20210407174500	20210407174500	1	iol.co.za	https://www.iol.co.za/news/south-africa/western-cape/four-robbery-suspects-arrested-in-cape-town-guns-confiscated-3444bfb2-c48e-55de-b1e9-4b63431c9924	1	34	58	-1	0	20	2133	-9.0659340659341		
950257757	20201005121500	20201005121500	1	iol.co.za	https://www.iol.co.za/capeargus/news/mec-albert-fritz-condemns-hanover-park-shooting-54504122-272d-4c7a-b3f8-e76aa1acbcfe	4	429	-1	381	1	50	1404	-7.94979079497907		
950257758	20201005121500	20201005121500	1	iol.co.za	https://www.iol.co.za/capeargus/news/mec-albert-fritz-condemns-hanover-park-shooting-54504122-272d-4c7a-b3f8-e76aa1acbcfe	4	429	-1	491	1	50	1404	-7.94979079497907		
943140737	20200827091500	20200827091500	1	iol.co.za	https://www.iol.co.za/capeargus/news/paramedics-under-siege-from-criminals-in-cape-town-townships-1da02632-ed93-4c97-98db-5114d174874a	9	-1	2349	2283	0	10	3245	-4.78927203065135		
950258373	20201005121500	20201005121500	1	iol.co.za	https://www.iol.co.za/capeargus/news/mec-albert-fritz-condemns-hanover-park-shooting-54504122-272d-4c7a-b3f8-e76aa1acbcfe	1	4	69	-1	0	10	1404	-7.94979079497907		
927320354	20200604053000	20200604053000	1	iol.co.za	https://www.iol.co.za/capetimes/news/family-grieving-death-of-father-given-wrong-body-to-bury-48940620	1	59	284	181	0	40	2815	-5.3784860557769		
983294806	20210505060000	20210505060000	1	iol.co.za	https://www.iol.co.za/capetimes/news/khayelitsha-lesbian-stabbed-to-death-in-suspected-hate-crime-b809e78c-63b9-4a95-a29f-87df03855d2b	5	492	604	499	0	20	5250	-8.7542087542088		
985695340	20210519073000	20210519073000	1	iol.co.za	https://www.iol.co.za/capetimes/news/khayelitsha-cops-to-appear-in-court-on-corruption-theft-charges-60032d63-0d5d-4b21-a3e6-9601c8a7ad85	12	-1	1977	2008	1	50	2703	-8.843537414966		
951472158	20201013113000	20201013113000	1	iol.co.za	https://www.iol.co.za/capeargus/news/kraaifontein-family-in-pain-after-son-stabbed-to-death-allegedly-by-neighbour-0062e776-d43e-4df2-ae5e-9ed7b046d62b	13	1914	-1	1952	1	100	1969	-9.87654320987656		
903889868	20200205094500	20200205094500	1	iol.co.za	https://www.iol.co.za/capetimes/news/over-70-red-zone-escorts-at-weekend-for-busy-cape-paramedics-42128774	1	60	-1	85	1	20	1953	-2.83018867924528		
903888175	20200205094500	20200205094500	1	iol.co.za	https://www.iol.co.za/capetimes/news/over-70-red-zone-escorts-at-weekend-for-busy-cape-paramedics-42128774	5	-1	1051	1005	1	50	1953	-2.83018867924528		
902276624	20200129093000	20200129093000	1	iol.co.za	https://www.iol.co.za/capeargus/news/mom-says-she-met-accused-a-few-times-before-khayelitsha-twins-abduction-41618222	2	73	143	129	0	40	2329	-4.53460620525059		
950258380	20201005121500	20201005121500	1	iol.co.za	https://www.iol.co.za/capeargus/news/mec-albert-fritz-condemns-hanover-park-shooting-54504122-272d-4c7a-b3f8-e76aa1acbcfe	3	205	313	266	1	80	1404	-7.94979079497907		
974330143	20210313110000	20210313110000	1	iol.co.za	https://www.iol.co.za/weekend-argus/news/khayelitsha-drains-left-overflowing-as-city-staff-feel-unsafe-b04eae35-143a-49b0-8441-aefd156c9bff	8	1883	-1	1949	0	80	2620	-8.27740492170025		
902276625	20200129093000	20200129093000	1	iol.co.za	https://www.iol.co.za/capeargus/news/mom-says-she-met-accused-a-few-times-before-khayelitsha-twins-abduction-41618222	2	73	120	107	1	20	2329	-4.53460620525059		
747180245	20180413084500	20180413084500	1	iol.co.za	https://www.iol.co.za/capeargus/news/dead-suspect-could-be-khayelitsha-cop-killer-cele-14415253	9	1416	1443	1430	1	60	2491	-7.8125		
746893662	20180412124500	20180412124500	1	iol.co.za	https://www.iol.co.za/capeargus/news/family-of-slain-cop-search-for-answers-14396269	13	2050	2077	2067	1	100	2279	-4.44444444444444		
746142772	20180410094500	20180411151500	1	iol.co.za	https://www.iol.co.za/capeargus/news/reward-offered-for-conviction-of-cop-killers-14372420	7	964	1077	1059	1	100	2111	-4.77611940298507		
624614826	20170206104500	20170206113000	1	iol.co.za	http://www.iol.co.za/news/crime-courts/somali-robberies-killings-not-xenophobia-7631910	9	1799	-1	1735	1	20	2491	-6.37813211845102		
634052560	20170306143000	20170306143000	1	iol.co.za	http://www.iol.co.za/news/crime-courts/somalis-plead-for-an-end-to-killings-in-khayelitsha-8062425	13	1963	2007	1974	0	10	2589	-5.44662309368192		
983294808	20210505060000	20210505060000	1	iol.co.za	https://www.iol.co.za/capetimes/news/khayelitsha-lesbian-stabbed-to-death-in-suspected-hate-crime-b809e78c-63b9-4a95-a29f-87df03855d2b	5	492	604	611	0	40	5250	-8.7542087542088		
937389398	20200727094500	20200727094500	1	iol.co.za	https://www.iol.co.za/capetimes/news/law-enforcement-officer-killed-by-intruders-in-khayelitsha-home-paramedics-robbed-2563a4eb-e7ff-4764-a74c-4d3c0e37167d	11	2479	2351	2433	0	10	2655	-8.60927152317881		
950411255	20201006104500	20201006104500	1	iol.co.za	https://www.iol.co.za/capeargus/news/murder-probe-after-man-shot-dead-in-nyanga-35d55316-5f23-4f69-9451-9000ee3b6c8f	12	1674	1747	1723	0	20	2526	-7.72833723653395		
950411945	20201006104500	20201006104500	1	iol.co.za	https://www.iol.co.za/capeargus/news/murder-probe-after-man-shot-dead-in-nyanga-35d55316-5f23-4f69-9451-9000ee3b6c8f	2	44	151	93	1	50	2526	-7.72833723653395		
983294792	20210505060000	20210505060000	1	iol.co.za	https://www.iol.co.za/capetimes/news/khayelitsha-lesbian-stabbed-to-death-in-suspected-hate-crime-b809e78c-63b9-4a95-a29f-87df03855d2b	5	492	-1	499	0	40	5250	-8.7542087542088		
984800379	20210513204500	20210513204500	1	iol.co.za	https://www.iol.co.za/capeargus/news/khayelitsha-residents-dump-garbage-in-protest-at-overflowing-sewage-64fc194e-117b-454e-91ab-c29501a17911	5	923	-1	933	1	100	2080	-10.1123595505618		
981028693	20210421170000	20210421170000	1	iol.co.za	https://www.iol.co.za/capeargus/news/cops-probe-cape-taxi-owner-killing-and-injured-passenger-in-khayelitsha-0e31edde-dca3-455c-af4b-38791e4c71ad	13	-1	1673	1745	1	60	2045	-10.5571847507332		
983294677	20210505060000	20210505060000	1	iol.co.za	https://www.iol.co.za/capetimes/news/khayelitsha-lesbian-stabbed-to-death-in-suspected-hate-crime-b809e78c-63b9-4a95-a29f-87df03855d2b	9	1014	-1	1021	0	40	5250	-8.7542087542088		
724054324	20180120221500	20180120221500	1	iol.co.za	https://www.iol.co.za/capetimes/news/five-held-over-illegal-firearms-12825518	1	162	138	56	0	20	1485	-8.16326530612245		
754348513	20180509084500	20180509084500	1	iol.co.za	https://www.iol.co.za/capeargus/news/two-more-lives-lost-in-cape-shack-fires-14854893	9	1164	1241	1181	0	20	1521	-6.90909090909091		
1055930370	20220727103000	20220727103000	1	iol.co.za	https://www.iol.co.za/capetimes/news/khayelitsha-mass-murder-suspect-in-court-cops-searching-for-accomplices-c7162431-a993-48a8-a543-d9ab84766416	2	76	-1	184	1	20	1410	-10.0		
1055929535	20220727103000	20220727103000	1	iol.co.za	https://www.iol.co.za/capetimes/news/khayelitsha-mass-murder-suspect-in-court-cops-searching-for-accomplices-c7162431-a993-48a8-a543-d9ab84766416	2	82	203	187	0	40	1410	-10.0		
1054452255	20220717133000	20220717133000	1	iol.co.za	https://www.iol.co.za/capetimes/news/another-bloody-weekend-of-mass-shootings-b38d8b92-9f47-4182-b4de-5db5e8ab1938	3	492	-1	517	1	70	2069	-7.73638968481375		
1054534081	20220718083000	20220718083000	1	iol.co.za	https://www.iol.co.za/capetimes/news/another-bloody-weekend-for-western-cape-as-eight-killed-in-spate-of-shootings-be611b01-b903-42c7-aeb9-1119f22b723a	6	671	739	724	0	80	2454	-8.29268292682927		
754349812	20180509084500	20180509084500	1	iol.co.za	https://www.iol.co.za/capeargus/news/two-more-lives-lost-in-cape-shack-fires-14854893	1	267	-1	183	0	40	1521	-6.90909090909091		
984524869	20210512123000	20210512123000	1	iol.co.za	https://www.iol.co.za/weekend-argus/news/residents-vow-to-take-further-action-following-protest-over-rubbish-in-canal-ab7c99da-bfb8-4703-bf8e-404ba0c6f20a	1	0	-1	47	1	100	1675	-5.19480519480519		
996042021	20210721140000	20210721140000	1	iol.co.za	https://www.iol.co.za/capeargus/news/state-security-deputy-minister-thanks-locals-for-protecting-malls-from-looting-1fb92527-ac23-4477-bf93-39e54a9e0b07	2	334	275	295	0	20	2885	1.25		
951471720	20201013113000	20201013113000	1	iol.co.za	https://www.iol.co.za/capeargus/news/kraaifontein-family-in-pain-after-son-stabbed-to-death-allegedly-by-neighbour-0062e776-d43e-4df2-ae5e-9ed7b046d62b	8	1275	-1	1393	0	10	1969	-9.87654320987656		
803724273	20181119131500	20181119131500	1	iol.co.za	https://www.iol.co.za/capeargus/news/concourt-expected-to-make-landmark-gatherings-act-ruling-18179091	6	1583	-1	1540	1	20	2372	-2.05655526992288		
751274296	20180427121500	20180427123000	1	iol.co.za	https://www.iol.co.za/news/south-africa/western-cape/police-arrest-suspect-in-khayelitsha-cop-murder-case-14678367	4	392	512	448	0	20	1073	-10.4395604395605		
995864543	20210720130000	20210720130000	1	iol.co.za	https://www.iol.co.za/weekend-argus/news/deputy-minister-of-state-security-visits-local-malls-after-recent-looting-incidents-in-kzn-and-gauteng-6da51027-b0f1-4dff-a23f-370642d6d769	7	915	-1	984	0	80	1223	2.76497695852534		
691269786	20170920140000	20170920140000	1	iol.co.za	https://www.iol.co.za/capeargus/more-delays-in-aviwejamjam-murder-case-11292743	2	122	-1	228	1	30	2270	-7.09046454767726		
622544781	20170131073000	20170131081500	1	iol.co.za	http://www.iol.co.za:80/news/crime-courts/we-are-under-attack-7565874	10	1834	1820	1827	0	20	2809	-7.6271186440678		
950258374	20201005121500	20201005121500	1	iol.co.za	https://www.iol.co.za/capeargus/news/mec-albert-fritz-condemns-hanover-park-shooting-54504122-272d-4c7a-b3f8-e76aa1acbcfe	1	4	32	39	0	20	1404	-7.94979079497907		
983294598	20210505060000	20210505060000	1	iol.co.za	https://www.iol.co.za/capetimes/news/khayelitsha-lesbian-stabbed-to-death-in-suspected-hate-crime-b809e78c-63b9-4a95-a29f-87df03855d2b	5	-1	492	499	1	60	5250	-8.7542087542088		
927320353	20200604053000	20200604053000	1	iol.co.za	https://www.iol.co.za/capetimes/news/family-grieving-death-of-father-given-wrong-body-to-bury-48940620	1	59	-1	160	1	20	2815	-5.3784860557769		
980112906	20210416061500	20210416061500	1	iol.co.za	https://www.iol.co.za/capetimes/news/most-horrible-incident-ive-witnessed-in-my-life-taxi-passenger-02a5dab4-4ff9-45dc-920e-ed5c2dfde215	1	75	-1	134	0	40	2412	-6.68202764976958		
951471477	20201013113000	20201013113000	1	iol.co.za	https://www.iol.co.za/capeargus/news/kraaifontein-family-in-pain-after-son-stabbed-to-death-allegedly-by-neighbour-0062e776-d43e-4df2-ae5e-9ed7b046d62b	6	898	982	967	0	80	1969	-9.87654320987656		
951471473	20201013113000	20201013113000	1	iol.co.za	https://www.iol.co.za/capeargus/news/kraaifontein-family-in-pain-after-son-stabbed-to-death-allegedly-by-neighbour-0062e776-d43e-4df2-ae5e-9ed7b046d62b	9	1427	-1	1465	0	20	1969	-9.87654320987656		
979988839	20210415151500	20210415151500	1	iol.co.za	https://www.iol.co.za/capeargus/news/sa-composer-makes-history-with-writing-xhosa-folklore-songs-for-harvard-glee-club-b43543d4-ad86-49b5-bd5a-70b3e658c0e1	5	2362	2311	2352	0	40	2763	3.82165605095542		
950410596	20201006104500	20201006104500	1	iol.co.za	https://www.iol.co.za/capeargus/news/murder-probe-after-man-shot-dead-in-nyanga-35d55316-5f23-4f69-9451-9000ee3b6c8f	6	670	582	629	0	20	2526	-7.72833723653395		
687412695	20170907051500	20170907051500	1	iol.co.za	https://www.iol.co.za/capetimes/news/paramedics-under-siege-as-capes-red-zones-rise-to-15-11110744	3	1178	1272	1288	0	40	3745	-3.42146189735614		
745632904	20180408121500	20180408121500	1	iol.co.za	https://www.iol.co.za/capeargus/news/cops-nab-suspect-with-ak-47-in-khayelitsha-14315434	1	41	-1	103	1	20	932	-7.78443113772455		
901215520	20200124064500	20200124114500	1	iol.co.za	https://www.iol.co.za/capetimes/news/mec-fritz-wants-liquor-law-amended-after-four-die-in-shebeen-shootingg-41244160	20	3977	-1	4008	0	40	4526	-3.96530359355638		
901263297	20200124114500	20200124114500	1	iol.co.za	https://www.iol.co.za/capetimes/news/mec-fritz-wants-liquor-law-amended-after-four-die-in-shebeen-shootingg-41244160	2	480	507	497	1	30	4526	-3.96530359355638		
985902371	20210520061500	20210520061500	1	iol.co.za	https://www.iol.co.za/capetimes/news/disappointment-as-only-three-suspects-appear-in-court-over-khayelitsha-mass-murders-bb9bd2d5-ab8c-44c6-a677-1745b18afe2f	5	868	-1	827	0	40	3078	-9.05511811023622		
946751364	20200915191500	20200915201500	1	iol.co.za	https://www.iol.co.za/capeargus/news/300-taxis-block-cape-town-road-amid-ongoing-tension-at-bellville-rank-d1a8ff3c-6a39-4ec8-9d63-c8c24baff304	6	1465	1486	1472	0	20	2894	-3.2258064516129		
950257778	20201005121500	20201005121500	1	iol.co.za	https://www.iol.co.za/capeargus/news/mec-albert-fritz-condemns-hanover-park-shooting-54504122-272d-4c7a-b3f8-e76aa1acbcfe	4	429	451	381	1	50	1404	-7.94979079497907		
684569779	20170827183000	20170827183000	1	iol.co.za	https://www.iol.co.za/weekend-argus/opinion/top-cops-neighbourhood-watches-detectives-for-khayelitsha-10960748	5	2033	-1	2055	0	80	5322	-0.37267080745341		
688290394	20170910143000	20170910143000	1	iol.co.za	https://www.iol.co.za/capeargus/aviwe-jam-jams-boyfriend-charged-with-her-murder-11157683	18	2598	2634	2618	0	30	2803	-10.7660455486542		
901216649	20200124064500	20200124064500	1	iol.co.za	https://www.iol.co.za/capetimes/news/survivor-tells-how-he-survived-shooting-that-claimed-four-lives-41235685	2	66	-1	105	1	10	3364	-4.51612903225807		
705987299	20171111144500	20171111144500	1	iol.co.za	https://www.iol.co.za/news/south-africa/western-cape/boys-death-sparks-call-for-army-to-accompany-medics-in-red-zones-11960095	16	3177	3193	3152	1	60	3222	-2.60707635009311		
931937336	20200627173000	20200627173000	1	iol.co.za	https://www.iol.co.za/weekend-argus/news/death-of-clinic-clerk-sparks-anger-from-nurses-over-processing-of-sick-leave-applications-50013870	7	1542	-1	1548	0	20	1921	-3.56083086053413		
691269793	20170920140000	20170920140000	1	iol.co.za	https://www.iol.co.za/capeargus/more-delays-in-aviwejamjam-murder-case-11292743	2	122	-1	162	1	10	2270	-7.09046454767726		
937389998	20200727094500	20200727094500	1	iol.co.za	https://www.iol.co.za/capetimes/news/law-enforcement-officer-killed-by-intruders-in-khayelitsha-home-paramedics-robbed-2563a4eb-e7ff-4764-a74c-4d3c0e37167d	11	2351	2479	2433	0	10	2655	-8.60927152317881		
950410691	20201006104500	20201006104500	1	iol.co.za	https://www.iol.co.za/capeargus/news/murder-probe-after-man-shot-dead-in-nyanga-35d55316-5f23-4f69-9451-9000ee3b6c8f	2	151	44	120	1	10	2526	-7.72833723653395		
980225276	20210416191500	20210416191500	1	iol.co.za	https://www.iol.co.za/capeargus/news/fire-victims-from-taiwan-informal-settlement-say-government-has-abandoned-them-05cfca24-4444-41f8-930c-c1256f8f4c87	3	549	511	498	0	40	3219	-3.89863547758284		
937147587	20200725120000	20200725120000	1	iol.co.za	https://www.iol.co.za/weekend-argus/news/land-invasions-endangering-housing-projects-of-r1bn-in-cape-town-b68dccc1-a83c-47cb-93dd-9216b064d2e9	5	874	694	644	0	40	2986	-7.18562874251497		
981028620	20210421170000	20210421170000	1	iol.co.za	https://www.iol.co.za/capeargus/news/cops-probe-cape-taxi-owner-killing-and-injured-passenger-in-khayelitsha-0e31edde-dca3-455c-af4b-38791e4c71ad	6	808	747	815	0	40	2045	-10.5571847507332		
622544799	20170131073000	20170131073000	1	iol.co.za	http://www.iol.co.za/news/crime-courts/we-are-under-attack-7565874	1	98	22	78	0	20	2809	-7.6271186440678		
951471472	20201013113000	20201013113000	1	iol.co.za	https://www.iol.co.za/capeargus/news/kraaifontein-family-in-pain-after-son-stabbed-to-death-allegedly-by-neighbour-0062e776-d43e-4df2-ae5e-9ed7b046d62b	9	1427	-1	1495	0	20	1969	-9.87654320987656		
634051017	20170306143000	20170306143000	1	iol.co.za	http://www.iol.co.za/news/crime-courts/somalis-plead-for-an-end-to-killings-in-khayelitsha-8062425	13	1943	1983	1902	0	10	2589	-5.44662309368192		
985902349	20210520061500	20210520061500	1	iol.co.za	https://www.iol.co.za/capetimes/news/disappointment-as-only-three-suspects-appear-in-court-over-khayelitsha-mass-murders-bb9bd2d5-ab8c-44c6-a677-1745b18afe2f	2	92	111	137	0	40	3078	-9.05511811023622		
962557564	20210104083000	20210104083000	1	iol.co.za	https://www.iol.co.za/capeargus/news/khayelitsha-residents-rebuild-homes-after-new-years-day-fire-6f572c8b-9dab-44c9-a52c-17981d1019fa	5	-1	910	921	0	20	1710	-1.45985401459854		
937390000	20200727094500	20200727094500	1	iol.co.za	https://www.iol.co.za/capetimes/news/law-enforcement-officer-killed-by-intruders-in-khayelitsha-home-paramedics-robbed-2563a4eb-e7ff-4764-a74c-4d3c0e37167d	11	2351	2479	2490	0	20	2655	-8.60927152317881		
1006706835	20210929131500	20210929131500	1	iol.co.za	https://www.iol.co.za/capeargus/news/watch-residents-protest-against-sewage-spills-blockages-in-khayelitsha-1d07eb13-fb79-4840-ba21-58013d714fb5	1	8	-1	18	0	40	2828	-8.61344537815126		
1001347028	20210828000000	20210828134500	1	iol.co.za	https://www.iol.co.za/weekend-argus/news/wheelchair-bound-man-from-khayelitsha-travels-90-minutes-to-use-the-toilet-a7a99c52-7e9a-4b2d-a6ea-98b543b9f22b	11	-1	2995	3027	1	100	3324	-1.17056856187291		
764429948	20180615011500	20180615044500	1	iol.co.za	https://www.iol.co.za/capetimes/news/search-for-missing-child-and-teen-15480267	7	945	-1	962	0	40	1292	-2.38095238095238		
937147319	20200725120000	20200725120000	1	iol.co.za	https://www.iol.co.za/weekend-argus/news/land-invasions-endangering-housing-projects-of-r1bn-in-cape-town-b68dccc1-a83c-47cb-93dd-9216b064d2e9	5	678	771	644	0	10	2986	-7.18562874251497		
951471725	20201013113000	20201013113000	1	iol.co.za	https://www.iol.co.za/capeargus/news/kraaifontein-family-in-pain-after-son-stabbed-to-death-allegedly-by-neighbour-0062e776-d43e-4df2-ae5e-9ed7b046d62b	8	1275	1320	1282	0	50	1969	-9.87654320987656		
980228907	20210416194500	20210416194500	1	iol.co.za	https://www.iol.co.za/capeargus/news/shock-after-passenger-shot-dead-inside-cape-taxi-4e127f8a-8215-4ae1-a0de-43703a3f1f94	8	800	865	896	0	40	1816	-9.09090909090909		
