GLOBALEVENTID	SQLDATE	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	IsRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	GoldsteinScale	NumMentions	NumSources	NumArticles	AvgTone	Actor1Geo_Type	Actor1Geo_FullName	Actor1Geo_CountryCode	Actor1Geo_ADM1Code	Actor1Geo_ADM2Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1Geo_FeatureID	Actor2Geo_Type	Actor2Geo_FullName	Actor2Geo_CountryCode	Actor2Geo_ADM1Code	Actor2Geo_ADM2Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2Geo_FeatureID	ActionGeo_Type	ActionGeo_FullName	ActionGeo_CountryCode	ActionGeo_ADM1Code	ActionGeo_ADM2Code	ActionGeo_Lat	ActionGeo_Long	ActionGeo_FeatureID	DATEADDED	SOURCEURL
1069271109	20221026	202210	2022	2022.811											AFR	AFRICA	AFR								0	040	040	04	1	1.0	2	1	2	-6.70731707317073	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221026120000	https://allafrica.com/stories/202210260358.html
1069271112	20221026	202210	2022	2022.811											AFR	AFRICA	AFR								1	1823	182	18	4	-10.0	6	1	6	-6.70731707317073	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221026120000	https://allafrica.com/stories/202210260358.html
1069271230	20221026	202210	2022	2022.811	AFR	AFRICA	AFR																		0	040	040	04	1	1.0	2	1	2	-6.70731707317073	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221026120000	https://allafrica.com/stories/202210260358.html
1069271236	20221026	202210	2022	2022.811	AFR	AFRICA	AFR																		0	172	172	17	4	-5.0	2	1	2	-6.70731707317073	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221026120000	https://allafrica.com/stories/202210260358.html
1069271237	20221026	202210	2022	2022.811	AFR	AFRICA	AFR																		1	190	190	19	4	-10.0	4	1	4	-6.70731707317073	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221026120000	https://allafrica.com/stories/202210260358.html
1069271260	20221026	202210	2022	2022.811	AFRJUD	AFRICA	AFR					JUD													1	190	190	19	4	-10.0	4	1	4	-6.70731707317073	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221026120000	https://allafrica.com/stories/202210260358.html
1069271788	20221026	202210	2022	2022.811	JUD	LAWYER						JUD													0	010	010	01	1	0.0	6	1	6	-6.70731707317073	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221026120000	https://allafrica.com/stories/202210260358.html
1069271791	20221026	202210	2022	2022.811	JUD	LAWYER						JUD													0	016	016	01	1	-2.0	6	1	6	-6.70731707317073	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221026120000	https://allafrica.com/stories/202210260358.html
1069271801	20221026	202210	2022	2022.811	JUD	MAGISTRATE						JUD													1	190	190	19	4	-10.0	2	1	2	-6.70731707317073	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221026120000	https://allafrica.com/stories/202210260358.html
1069271913	20221026	202210	2022	2022.811	OPP	ACTIVIST						OPP													1	190	190	19	4	-10.0	4	1	4	-6.70731707317073	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221026120000	https://allafrica.com/stories/202210260358.html
1069271261	20221026	202210	2022	2022.811	AFRJUD	AFRICA	AFR					JUD			AFR	AFRICA	AFR								0	010	010	01	1	0.0	4	1	4	-6.70731707317073	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221026120000	https://allafrica.com/stories/202210260358.html
1069271802	20221026	202210	2022	2022.811	JUD	LAWYER						JUD			AFR	AFRICA	AFR								0	016	016	01	1	-2.0	4	1	4	-6.70731707317073	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221026120000	https://allafrica.com/stories/202210260358.html
1069271914	20221026	202210	2022	2022.811	OPP	ACTIVIST						OPP			AFR	AFRICA	AFR								1	190	190	19	4	-10.0	6	1	6	-6.70731707317073	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221026120000	https://allafrica.com/stories/202210260358.html
1064216177	20220922	202209	2022	2022.7178	ZAFGOV	WESTERN CAPE	ZAF					GOV													1	020	020	02	1	3.0	2	1	2	-4.45151033386327	4	Mfuleni, Eastern Cape, South Africa	SF	SF05	77319	-33.447	25.5449	-1259690	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220922091500	https://www.iol.co.za/news/south-africa/western-cape/our-fight-is-with-criminals-not-politicians-says-cape-town-mayor-geordin-hill-lewis-4e60975e-a377-4977-aae2-11f76a6563c3
1064215402	20220922	202209	2022	2022.7178	AFR	AFRICA	AFR																		0	030	030	03	1	4.0	2	1	2	-4.45151033386327	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220922091500	https://www.iol.co.za/news/south-africa/western-cape/our-fight-is-with-criminals-not-politicians-says-cape-town-mayor-geordin-hill-lewis-4e60975e-a377-4977-aae2-11f76a6563c3
1064216176	20220922	202209	2022	2022.7178	ZAFGOV	WESTERN CAPE	ZAF					GOV													1	020	020	02	1	3.0	2	1	2	-4.45151033386327	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220922091500	https://www.iol.co.za/news/south-africa/western-cape/our-fight-is-with-criminals-not-politicians-says-cape-town-mayor-geordin-hill-lewis-4e60975e-a377-4977-aae2-11f76a6563c3
1064216178	20220922	202209	2022	2022.7178	ZAFGOV	WESTERN CAPE	ZAF					GOV													1	020	020	02	1	3.0	6	1	6	-4.45151033386327	4	Mitchells Plain, Western Cape, South Africa	SF	SF11	77317	-34.0534	18.6236	-1260854	0								4	Mitchells Plain, Western Cape, South Africa	SF	SF11	77317	-34.0534	18.6236	-1260854	20220922091500	https://www.iol.co.za/news/south-africa/western-cape/our-fight-is-with-criminals-not-politicians-says-cape-town-mayor-geordin-hill-lewis-4e60975e-a377-4977-aae2-11f76a6563c3
1066064163	20221004	202210	2022	2022.7507	NPL	BARA	NPL																		1	190	190	19	4	-10.0	5	1	5	-7.22021660649819	0								0								0								20221004211500	https://www.snl24.com/dailysun/news/ziyakhala-for-gangster-teacher-20221004
922137665	20200506	202005	2020	2020.3452	ZAF	CAPE TOWN	ZAF																		1	193	193	19	4	-10.0	2	1	2	-7.01754385964912	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20200506223000	https://www.iol.co.za/news/south-africa/western-cape/e-hailing-taxi-driver-from-zim-shot-dead-in-khayelitsha-47624799
924032264	20200517	202005	2020	2020.3753	CRM	DEALER						CRM													1	172	172	17	4	-5.0	10	1	10	-8.44686648501362	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20200517141500	https://www.dailysun.co.za/News/gatvol-smokers-report-expensive-cigarette-sellers-to-cops-20200517
924583355	20200520	202005	2020	2020.3836	AFR	AFRICA	AFR																		0	192	192	19	4	-9.5	2	1	2	-1.43979057591623	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	0								4	Port Elizabeth, Eastern Cape, South Africa	SF	SF05	77317	-33.918	25.5701	-1273448	20200520130000	https://www.groundup.org.za/article/immigrant-spaza-shop-owners-approached-donations-protect-them-criminals/
1077280200	20221222	202212	2022	2022.9644	CVL	COMMUNITY						CVL													1	193	193	19	4	-10.0	10	1	10	-4.01785714285714	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	0								4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	20221222120000	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6
1077280083	20221222	202212	2022	2022.9644	AFR	AFRICA	AFR								REL	BISHOP									0	173	173	17	4	-5.0	4	1	4	-4.01785714285714	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	20221222120000	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6
1077280201	20221222	202212	2022	2022.9644	CVL	COMMUNITY						CVL			AFR	AFRICA	AFR								0	020	020	02	1	3.0	4	1	4	-4.01785714285714	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	20221222120000	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6
1077280202	20221222	202212	2022	2022.9644	CVL	COMMUNITY						CVL			AFR	AFRICA	AFR								0	173	173	17	4	-5.0	4	1	4	-4.01785714285714	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	20221222120000	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6
1077280203	20221222	202212	2022	2022.9644	CVL	COMMUNITY						CVL			AFR	AFRICA	AFR								0	193	193	19	4	-10.0	4	1	4	-4.01785714285714	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	20221222120000	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6
1077280210	20221222	202212	2022	2022.9644	CVL	COMMUNITY						CVL			REL	BISHOP									0	020	020	02	1	3.0	6	1	6	-4.01785714285714	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	20221222120000	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6
1077280211	20221222	202212	2022	2022.9644	CVL	COMMUNITY						CVL			REL	BISHOP									0	173	173	17	4	-5.0	6	1	6	-4.01785714285714	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	20221222120000	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6
1077280212	20221222	202212	2022	2022.9644	CVL	COMMUNITY						CVL			REL	BISHOP									0	193	193	19	4	-10.0	6	1	6	-4.01785714285714	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	20221222120000	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6
983481486	20210506	202105	2021	2021.3452											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	10	1	10	-8.99581589958158	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20210506041500	https://www.calcuttanews.net/news/269254218/man-arrested-in-connection-with-murder-of-cape-town-woman
963030872	20210106	202101	2021	2021.0164	TWN	TAIWAN	TWN								CVL	SETTLEMENT						CVL			1	1712	171	17	4	-9.2	4	1	4	-3.93700787401575	1	Taiwan	TW	TW		24.0	121.0	TW	1	Taiwan	TW	TW		24.0	121.0	TW	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20210106224500	https://www.dailymaverick.co.za/article/2021-01-06-khayelitsha-residents-battle-to-rebuild-after-new-years-day-fire-destroys-152-homes/
936203383	20200720	202007	2020	2020.5479	AFR	AFRICA	AFR																		0	182	182	18	4	-9.5	3	1	3	-5.76441102756892	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20200720224500	https://citizen.co.za/news/south-africa/crime/2325383/watch-repairs-in-khayelitsha-on-hold-after-eskom-vehicle-torched-in-arson-attack/
950257566	20201005	202010	2020	2020.7534	AFR	AFRICA	AFR								CVL	COMMUNITY						CVL			1	111	111	11	3	-2.0	2	1	2	-7.94979079497907	4	Hanover Park, Western Cape, South Africa	SF	SF11	77317	-33.9946	18.5298	-1235490	4	Hanover Park, Western Cape, South Africa	SF	SF11	77317	-33.9946	18.5298	-1235490	4	Hanover Park, Western Cape, South Africa	SF	SF11	77317	-33.9946	18.5298	-1235490	20201005121500	https://www.iol.co.za/capeargus/news/mec-albert-fritz-condemns-hanover-park-shooting-54504122-272d-4c7a-b3f8-e76aa1acbcfe
946777488	20200915	202009	2020	2020.6986	GOV	AUTHORITIES						GOV			AFR	AFRICA	AFR								1	130	130	13	3	-4.4	2	1	2	-2.40722166499499	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20200915220000	https://www.dailymaverick.co.za/article/2020-09-15-covid-19-precautions-have-as-good-as-fallen-away-in-townships-like-khayelitsha/
949691125	20201001	202010	2020	2020.7425	ZAF	CAPE TOWN	ZAF								AFR	AFRICA	AFR								1	193	193	19	4	-10.0	2	1	2	-5.82010582010582	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20201001133000	https://ewn.co.za/2020/10/01/khayelitsha-community-urged-to-mobilise-after-mass-shooting
992370608	20210628	202106	2021	2021.4877	ITA	MARCHE	ITA								COP	POLICE						COP			0	141	141	14	3	-6.5	10	1	10	-7.52136752136752	4	Nyanga, Western Cape, South Africa	SF	SF11	77317	-33.9875	18.5855	-1268386	4	Nyanga, Western Cape, South Africa	SF	SF11	77317	-33.9875	18.5855	-1268386	4	Nyanga, Western Cape, South Africa	SF	SF11	77317	-33.9875	18.5855	-1268386	20210628104500	https://www.groundup.org.za/article/hate-crimes-bill-delayed/
987763590	20210531	202105	2021	2021.4137	AFR	AFRICA	AFR								ZWE	ZIMBABWE	ZWE								0	020	020	02	1	3.0	1	1	1	-4.62089163683697	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Makhaza, Zimbabwe (general), Zimbabwe	ZI	ZI00	6322	-20.15	27.7	-2314868	4	Makhaza, Zimbabwe (general), Zimbabwe	ZI	ZI00	6322	-20.15	27.7	-2314868	20210531094500	https://ewn.co.za/2021/05/31/khayelitsha-s-crime-tragedy-too-many-victims-and-not-enough-policing
1076947739	20221220	202212	2022	2022.9589	AFR	AFRICA	AFR																		1	020	020	02	1	3.0	1	1	1	-9.92366412213742	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	0								4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076947886	20221220	202212	2022	2022.9589	COP	POLICE COMMISSIONER						COP													0	036	036	03	1	4.0	4	1	4	-9.92366412213742	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	0								4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076947897	20221220	202212	2022	2022.9589	COP	POLICE COMMISSIONER						COP													0	193	193	19	4	-10.0	6	1	6	-9.92366412213742	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	0								4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076947887	20221220	202212	2022	2022.9589	COP	POLICE COMMISSIONER						COP													0	036	036	03	1	4.0	2	1	2	-9.92366412213742	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076947740	20221220	202212	2022	2022.9589	AFR	AFRICA	AFR																		1	020	020	02	1	3.0	2	1	2	-9.92366412213742	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076948473	20221220	202212	2022	2022.9589	UAF	GUNMEN						UAF													1	193	193	19	4	-10.0	10	1	10	-9.92366412213742	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076947745	20221220	202212	2022	2022.9589	AFR	AFRICA	AFR								COP	POLICE COMMISSIONER						COP			0	036	036	03	1	4.0	4	1	4	-9.92366412213742	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076947746	20221220	202212	2022	2022.9589	AFR	AFRICA	AFR								COP	POLICE COMMISSIONER						COP			0	040	040	04	1	1.0	4	1	4	-9.92366412213742	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076947747	20221220	202212	2022	2022.9589	AFR	AFRICA	AFR								COP	POLICE COMMISSIONER						COP			0	193	193	19	4	-10.0	4	1	4	-9.92366412213742	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076947750	20221220	202212	2022	2022.9589	AFR	AFRICA	AFR								ZAFCVL	WESTERN CAPE	ZAF					CVL			1	020	020	02	1	3.0	2	1	2	-9.92366412213742	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076947752	20221220	202212	2022	2022.9589	AFR	AFRICA	AFR								ZAFCVL	WESTERN CAPE	ZAF					CVL			1	193	193	19	4	-10.0	2	1	2	-9.92366412213742	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076947898	20221220	202212	2022	2022.9589	COP	POLICE COMMISSIONER						COP			AFR	AFRICA	AFR								0	040	040	04	1	1.0	4	1	4	-9.92366412213742	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076948647	20221220	202212	2022	2022.9589	ZAF	CAPE TOWN	ZAF								AFR	AFRICA	AFR								1	193	193	19	4	-10.0	4	1	4	-9.92366412213742	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076948651	20221220	202212	2022	2022.9589	ZAF	CAPE TOWN	ZAF								ZAFCVL	WESTERN CAPE	ZAF					CVL			1	193	193	19	4	-10.0	2	1	2	-9.92366412213742	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076947749	20221220	202212	2022	2022.9589	AFR	AFRICA	AFR								ZAFCVL	WESTERN CAPE	ZAF					CVL			1	020	020	02	1	3.0	1	1	1	-9.92366412213742	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076947741	20221220	202212	2022	2022.9589	AFR	AFRICA	AFR																		1	020	020	02	1	3.0	1	1	1	-9.92366412213742	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076948643	20221220	202212	2022	2022.9589	ZAF	CAPE TOWN	ZAF								AFR	AFRICA	AFR								1	020	020	02	1	3.0	4	1	4	-9.92366412213742	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
1076947751	20221220	202212	2022	2022.9589	AFR	AFRICA	AFR								ZAFCVL	WESTERN CAPE	ZAF					CVL			1	020	020	02	1	3.0	1	1	1	-9.92366412213742	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20221220103000	https://ewn.co.za/2022/12/20/wc-mec-allen-urges-witnesses-of-khayelitsha-triple-murder-to-come-forward
